,to_rent,price,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,terrace,area_of_the_terrace,garden,area_of_the_garden,swimming_pool,state_of_the_building,zipcode,type,region,region_be
22990,True,625.0,1.0,58.0,True,False,False,True,10.0,False,0.0,False,excellentétat,8380,Appartement,Walloon Region,Region Walloonie
22991,True,815.0,2.0,85.0,True,False,False,True,10.0,False,0.0,False,excellentétat,4420,Appartement,Liège,Region Walloonie
22992,False,685000.0,2.0,106.0,True,False,False,True,16.0,False,0.0,False,excellentétat,8400,Appartement,Walloon Region,Region Walloonie
22993,True,895.0,1.0,60.0,True,True,False,True,10.0,False,0.0,False,bon,2018,Appartement,Antwerp,Region Flanders
22994,False,179000.0,2.0,85.0,True,False,False,True,10.0,False,0.0,False,bon,9160,Appartement,East Flanders,Region Flanders
22995,True,695.0,3.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,9880,Appartement,East Flanders,Region Flanders
22996,False,325000.0,3.0,138.0,True,False,False,True,28.0,True,50.0,False,excellentétat,9000,Maison,East Flanders,Region Flanders
22997,True,950.0,3.0,146.0,True,False,False,False,0.0,True,50.0,False,bon,8200,Maison,Walloon Region,Region Walloonie
22998,True,655.0,1.0,66.0,True,False,False,True,10.0,False,0.0,False,bon,4100,Appartement,Liège,Region Walloonie
22999,False,529000.0,3.0,177.0,True,False,False,False,0.0,True,50.0,False,bon,2970,Duplex,Antwerp,Region Flanders
23000,False,685000.0,2.0,106.0,True,False,False,True,15.0,False,0.0,False,excellentétat,8400,Rez-de-chaussée,Walloon Region,Region Walloonie
23001,True,725.0,1.0,87.0,True,False,False,False,0.0,False,0.0,False,bon,9340,Appartement,East Flanders,Region Flanders
23002,False,260000.0,2.0,93.0,True,False,False,False,0.0,True,7.0,False,excellentétat,8800,Appartement,Walloon Region,Region Walloonie
23003,False,245000.0,5.0,180.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,9100,Appartement,East Flanders,Region Flanders
23004,True,740.0,2.0,86.0,True,False,False,True,5.0,False,0.0,False,excellentétat,9308,Appartement,East Flanders,Region Flanders
23005,True,1300.0,4.0,140.0,True,False,False,False,0.0,False,0.0,False,bon,9050,Maison,East Flanders,Region Flanders
23006,False,269000.0,1.0,74.0,True,False,False,True,10.0,False,0.0,False,excellentétat,8790,Appartementdeservice,Walloon Region,Region Walloonie
23007,True,775.0,2.0,125.0,True,False,False,False,0.0,True,4.0,False,bon,9100,Appartement,East Flanders,Region Flanders
23008,False,349000.0,3.0,157.0,True,False,False,True,24.0,False,0.0,False,excellentétat,2950,Maison,Antwerp,Region Flanders
23009,True,640.0,1.0,47.0,True,False,False,True,5.0,False,0.0,False,excellentétat,7000,Studio,Walloon Region,Region Walloonie
23010,False,299000.0,3.0,100.0,True,False,False,False,0.0,False,0.0,False,excellentétat,8400,Appartement,Walloon Region,Region Walloonie
23011,True,545.0,1.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,bon,8770,Appartement,Walloon Region,Region Walloonie
23012,False,198000.0,3.0,160.50541498310923,False,False,False,False,0.0,False,0.0,False,excellentétat,8820,Maison,Walloon Region,Region Walloonie
23013,True,900.0,2.0,90.0,True,True,False,True,10.0,False,0.0,False,excellentétat,2640,Appartement,Antwerp,Region Flanders
23014,True,815.0,2.0,95.0,True,False,False,True,10.0,True,0.0,False,bon,9032,Appartement,East Flanders,Region Flanders
23015,True,725.0,2.0,80.0,True,False,False,False,0.0,False,0.0,False,excellentétat,4577,Duplex,Liège,Region Walloonie
23016,False,334000.0,3.0,103.0,True,False,False,True,17.0,True,95.0,False,bon,9080,Maison,East Flanders,Region Flanders
23017,True,990.0,3.0,150.0,True,False,False,True,1.0,False,0.0,False,fraîchementrénové,7812,Maison,Walloon Region,Region Walloonie
23018,True,600.0,1.0,67.0,True,False,False,True,8.0,False,0.0,False,bon,8560,Appartement,Walloon Region,Region Walloonie
23019,False,300000.0,2.0,109.0,True,False,False,False,0.0,True,25.0,False,excellentétat,8800,Appartement,Walloon Region,Region Walloonie
23020,True,1650.0,4.0,190.0,True,False,False,True,20.0,False,0.0,False,àrénover,2630,Maison,Antwerp,Region Flanders
23021,False,225000.0,2.0,68.0,True,False,False,False,0.0,False,0.0,False,àrénover,9000,Appartement,East Flanders,Region Flanders
23022,True,690.0,2.0,80.0,True,False,False,False,0.0,False,0.0,False,bon,4577,Appartement,Liège,Region Walloonie
23023,True,825.0,2.0,100.0,True,False,False,True,20.0,False,0.0,False,excellentétat,9230,Appartement,East Flanders,Region Flanders
23024,False,156000.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,8310,Penthouse,Walloon Region,Region Walloonie
23025,True,625.0,3.0,160.50541498310923,True,False,False,False,0.0,True,16.0,False,bon,8900,Appartement,Walloon Region,Region Walloonie
23026,False,695000.0,4.0,157.0,True,False,False,True,24.0,False,0.0,False,bon,8301,Maison,Walloon Region,Region Walloonie
23027,True,495.0,2.0,90.0,True,False,False,False,0.0,False,0.0,False,bon,4800,Appartement,Liège,Region Walloonie
23028,True,850.0,2.0,80.0,True,False,False,True,5.0,False,0.0,False,àrafraîchir,9120,Appartement,East Flanders,Region Flanders
23029,False,226000.0,2.0,70.0,True,False,False,False,0.0,False,0.0,False,àrénover,9000,Appartement,East Flanders,Region Flanders
23030,False,235000.0,2.0,60.0,True,False,False,True,6.0,False,0.0,False,bon,2800,Appartement,Antwerp,Region Flanders
23031,True,850.0,1.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,excellentétat,2030,Appartement,Antwerp,Region Flanders
23032,False,700000.0,2.0,106.0,True,False,False,True,17.0,False,0.0,False,bon,8300,Maison,Walloon Region,Region Walloonie
23033,True,695.0,2.0,95.0,True,False,False,True,10.0,False,0.0,False,bon,4030,Appartement,Liège,Region Walloonie
23034,False,280000.0,2.0,90.0,True,False,False,True,30.0,True,174.0,False,bon,9170,Appartement,East Flanders,Region Flanders
23035,False,230000.0,3.0,111.0,True,False,False,True,17.0,False,0.0,False,bon,9320,Maison,East Flanders,Region Flanders
23036,False,249500.0,1.0,68.0,True,False,False,True,4.0,False,0.0,False,fraîchementrénové,2018,Appartement,Antwerp,Region Flanders
23037,True,900.0,1.0,65.0,True,False,False,True,9.0,False,0.0,False,excellentétat,9230,Appartementdeservice,East Flanders,Region Flanders
23038,True,650.0,2.0,160.50541498310923,True,False,False,True,19.0,False,0.0,False,bon,8750,Appartement,Walloon Region,Region Walloonie
23039,False,349000.0,2.0,142.0,True,False,True,True,17.0,True,50.0,False,àrénover,9160,Maison,East Flanders,Region Flanders
23040,False,735000.0,3.0,127.0,True,False,True,False,0.0,True,68.0,False,bon,8300,Maison,Walloon Region,Region Walloonie
23041,False,320000.0,1.0,68.0,True,False,False,True,14.0,True,1.0,False,bon,9000,Appartement,East Flanders,Region Flanders
23042,False,359000.0,3.0,160.0,True,False,False,True,15.0,True,50.0,False,bon,9160,Maison,East Flanders,Region Flanders
23043,True,975.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,2030,Appartement,Antwerp,Region Flanders
23044,False,380000.0,2.0,82.0,True,True,False,False,0.0,False,0.0,False,fraîchementrénové,8400,Appartement,Walloon Region,Region Walloonie
23045,True,1275.0,3.0,157.0,True,False,False,True,24.0,False,0.0,False,bon,7050,Maison,Walloon Region,Region Walloonie
23046,True,650.0,2.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,bon,8900,Appartement,Walloon Region,Region Walloonie
23047,False,349800.0,2.0,125.0,True,False,False,True,22.0,False,0.0,False,excellentétat,9070,Appartement,East Flanders,Region Flanders
23048,False,568500.0,3.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,fraîchementrénové,9860,Maison,East Flanders,Region Flanders
23049,False,165000.0,1.0,49.0,True,False,False,True,10.0,False,0.0,False,bon,8500,Appartement,Walloon Region,Region Walloonie
23050,False,369000.0,2.0,160.50541498310923,True,False,False,True,24.0,True,50.0,False,àrafraîchir,9620,Maison,East Flanders,Region Flanders
23051,True,795.0,3.0,127.0,True,False,False,False,0.0,False,0.0,False,bon,8000,Appartement,Walloon Region,Region Walloonie
23052,False,375000.0,3.0,170.0,True,False,False,False,0.0,False,0.0,False,bon,9060,Maison,East Flanders,Region Flanders
23053,False,180000.0,1.0,59.0,False,False,False,True,8.0,False,0.0,False,excellentétat,8430,Rez-de-chaussée,Walloon Region,Region Walloonie
23054,False,374000.0,3.0,122.0,True,False,False,True,17.0,True,0.0,False,bon,9160,Maison,East Flanders,Region Flanders
23055,True,1950.0,3.0,156.0,True,False,False,True,24.0,False,0.0,False,àrénover,8300,Appartement,Walloon Region,Region Walloonie
23056,True,950.0,2.0,150.0,True,False,False,True,24.0,False,0.0,False,bon,7331,Villa,Walloon Region,Region Walloonie
23057,False,205000.0,1.0,54.0,True,False,False,False,0.0,False,0.0,False,excellentétat,8000,Appartementdeservice,Walloon Region,Region Walloonie
23058,True,950.0,2.0,133.0,True,False,True,True,6.0,False,0.0,False,bon,2020,Appartement,Antwerp,Region Flanders
23059,True,830.0,2.0,105.0,True,False,False,True,17.0,False,0.0,False,excellentétat,9810,Appartement,East Flanders,Region Flanders
23060,True,410.0,1.0,25.0,True,False,False,False,0.0,False,0.0,False,bon,4000,Studio,Liège,Region Walloonie
23061,False,229000.0,2.0,101.0,True,False,False,True,17.0,True,0.0,False,excellentétat,9690,Appartement,East Flanders,Region Flanders
23062,False,220000.0,2.0,160.50541498310923,True,False,False,True,6.0,False,0.0,False,bon,8980,Appartement,Walloon Region,Region Walloonie
23063,True,1995.0,2.0,160.50541498310923,True,True,False,False,0.0,True,100.0,False,excellentétat,2020,Rez-de-chaussée,Antwerp,Region Flanders
23064,False,379000.0,3.0,163.0,True,False,False,True,24.0,True,50.0,False,bon,9080,Maison,East Flanders,Region Flanders
23065,True,500.0,1.0,44.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,4000,Studio,Liège,Region Walloonie
23066,False,229000.0,2.0,128.0,True,False,False,True,17.0,True,0.0,False,excellentétat,9690,Appartement,East Flanders,Region Flanders
23067,True,640.0,2.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,fraîchementrénové,9280,Maison,East Flanders,Region Flanders
23068,False,235000.0,2.0,69.0,False,False,False,True,8.0,False,0.0,False,bon,8430,Rez-de-chaussée,Walloon Region,Region Walloonie
23069,True,995.0,3.0,125.0,True,False,False,True,10.0,True,89.0,False,excellentétat,2840,Appartement,Antwerp,Region Flanders
23070,False,185000.0,4.0,155.0,True,False,False,False,0.0,False,0.0,False,excellentétat,8940,Maison,Walloon Region,Region Walloonie
23071,True,1000.0,3.0,165.0,True,False,False,True,24.0,False,0.0,False,bon,4851,Maison,Liège,Region Walloonie
23072,True,900.0,4.0,166.0,True,False,False,True,24.0,True,50.0,False,bon,8301,Maison,Walloon Region,Region Walloonie
23073,False,457000.0,3.0,175.0,True,False,False,True,24.0,False,0.0,False,bon,9940,Maison,East Flanders,Region Flanders
23074,False,235000.0,1.0,72.0,True,False,False,True,4.0,False,0.0,False,bon,8670,Appartement,Walloon Region,Region Walloonie
23075,True,750.0,2.0,160.50541498310923,True,True,False,True,30.0,True,100.0,False,excellentétat,7130,Appartement,Walloon Region,Region Walloonie
23076,False,260000.0,1.0,61.0,True,False,False,True,5.0,False,0.0,False,excellentétat,9000,Appartementdeservice,East Flanders,Region Flanders
23077,True,750.0,2.0,104.0,True,False,False,False,0.0,False,0.0,False,excellentétat,2000,Appartement,Antwerp,Region Flanders
23078,True,690.0,1.0,160.50541498310923,True,True,False,False,0.0,False,0.0,False,bon,4960,Appartement,Liège,Region Walloonie
23079,False,359000.0,3.0,196.0,True,False,False,True,24.0,False,0.0,False,bon,9100,Maison,East Flanders,Region Flanders
23080,False,260000.0,1.0,61.0,True,False,False,True,5.0,False,0.0,False,àrafraîchir,9000,Appartementdeservice,East Flanders,Region Flanders
23081,True,1300.0,4.0,162.0,True,False,False,True,30.0,True,120.0,False,àrénover,2220,Maison,Antwerp,Region Flanders
23082,True,1200.0,4.0,160.50541498310923,True,False,False,True,19.0,False,0.0,False,excellentétat,8490,Maison,Walloon Region,Region Walloonie
23083,False,369000.0,2.0,90.0,True,False,False,True,10.0,False,0.0,False,bon,9000,Appartement,East Flanders,Region Flanders
23084,False,119000.0,3.0,113.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,8680,Maison,Walloon Region,Region Walloonie
23085,False,329000.0,3.0,163.0,True,False,True,True,24.0,False,0.0,False,excellentétat,8310,Maison,Walloon Region,Region Walloonie
23086,False,260000.0,1.0,61.0,True,False,False,True,5.0,False,0.0,False,bon,9000,Appartementdeservice,East Flanders,Region Flanders
23087,True,1500.0,3.0,160.50541498310923,True,False,False,False,0.0,True,1.0,False,fraîchementrénové,8670,Villa,Walloon Region,Region Walloonie
23088,True,960.0,3.0,110.0,True,False,False,True,17.0,False,0.0,False,excellentétat,4880,Appartement,Liège,Region Walloonie
23089,False,419000.0,4.0,142.0,True,False,False,True,17.0,True,350.0,False,excellentétat,8310,Maison,Walloon Region,Region Walloonie
23090,False,130000.0,2.0,115.0,True,False,False,True,17.0,False,0.0,False,àrafraîchir,8870,Maison,Walloon Region,Region Walloonie
23091,True,790.0,2.0,118.0,False,False,False,True,6.0,False,0.0,False,bon,9800,Appartement,East Flanders,Region Flanders
23092,True,750.0,2.0,109.0,True,False,False,False,0.0,False,0.0,False,bon,9900,Appartement,East Flanders,Region Flanders
23093,False,260000.0,1.0,61.0,True,False,False,True,5.0,False,0.0,False,àrafraîchir,9000,Appartementdeservice,East Flanders,Region Flanders
23094,True,600.0,2.0,75.0,True,False,False,True,10.0,False,0.0,False,bon,4821,Appartement,Liège,Region Walloonie
23095,True,895.0,2.0,121.0,True,False,False,True,17.0,False,0.0,False,bon,2920,Duplex,Antwerp,Region Flanders
23096,True,525.0,2.0,160.50541498310923,True,False,False,True,9.0,False,0.0,False,bon,8940,Maison,Walloon Region,Region Walloonie
23097,False,399000.0,2.0,101.0,True,False,False,True,17.0,True,0.0,False,àrénover,9160,Maison,East Flanders,Region Flanders
23098,True,780.0,2.0,95.0,True,False,False,True,4.0,False,0.0,False,àrénover,9170,Appartement,East Flanders,Region Flanders
23099,False,179000.0,2.0,96.0,True,False,False,True,10.0,False,0.0,False,bon,9130,Maison,East Flanders,Region Flanders
23100,True,820.0,2.0,94.0,False,False,False,True,10.0,False,0.0,False,bon,9100,Appartement,East Flanders,Region Flanders
23101,False,275000.0,2.0,95.0,True,False,False,True,11.0,False,0.0,False,excellentétat,9890,Rez-de-chaussée,East Flanders,Region Flanders
23102,True,990.0,3.0,160.0,True,False,False,False,0.0,False,0.0,False,bon,7802,Maison,Walloon Region,Region Walloonie
23103,False,229900.0,2.0,125.0,True,False,False,True,17.0,False,0.0,False,fraîchementrénové,9170,Maison,East Flanders,Region Flanders
23104,True,895.0,1.0,83.0,True,False,False,False,0.0,False,0.0,False,bon,9000,Appartement,East Flanders,Region Flanders
23105,True,490.0,1.0,60.0,True,False,False,False,0.0,False,0.0,False,bon,8400,Appartement,Walloon Region,Region Walloonie
23106,False,129000.0,2.0,62.0,True,False,False,True,27.0,False,0.0,False,bon,8900,Appartement,Walloon Region,Region Walloonie
23107,True,900.0,3.0,145.0,True,False,False,True,6.0,False,0.0,False,excellentétat,9550,Duplex,East Flanders,Region Flanders
23108,False,285000.0,2.0,65.0,True,False,False,False,0.0,False,0.0,False,bon,8000,Appartementdeservice,Walloon Region,Region Walloonie
23109,True,600.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,4430,Appartement,Liège,Region Walloonie
23110,False,249000.0,3.0,154.0,True,False,False,False,0.0,False,0.0,False,bon,9600,Maison,East Flanders,Region Flanders
23111,True,860.0,2.0,90.0,True,False,False,True,8.0,False,0.0,False,excellentétat,9000,Appartement,East Flanders,Region Flanders
23112,False,445000.0,3.0,150.0,True,False,False,True,20.0,True,100.0,False,excellentétat,9470,Maison,East Flanders,Region Flanders
23113,False,135000.0,1.0,86.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,8500,Penthouse,Walloon Region,Region Walloonie
23114,True,745.0,2.0,90.0,True,True,False,False,0.0,False,0.0,False,fraîchementrénové,8340,Appartement,Walloon Region,Region Walloonie
23115,False,285000.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,8800,Appartementdeservice,Walloon Region,Region Walloonie
23116,True,795.0,1.0,68.0,True,False,False,False,0.0,False,0.0,False,bon,9000,Appartement,East Flanders,Region Flanders
23117,True,1200.0,3.0,143.0,True,False,False,True,12.0,False,0.0,False,bon,7000,Maisonbel-étage,Walloon Region,Region Walloonie
23118,True,800.0,1.0,80.0,True,True,False,True,16.0,False,0.0,False,fraîchementrénové,2060,Loft,Antwerp,Region Flanders
23119,True,925.0,2.0,115.0,True,False,False,True,12.0,True,0.0,False,excellentétat,9190,Rez-de-chaussée,East Flanders,Region Flanders
23120,False,149000.0,2.0,65.0,True,False,False,True,10.0,False,0.0,False,excellentétat,8400,Rez-de-chaussée,Walloon Region,Region Walloonie
23121,True,825.0,2.0,73.0,True,False,False,True,10.0,False,0.0,False,excellentétat,9000,Appartement,East Flanders,Region Flanders
23122,False,285000.0,2.0,137.0,True,False,False,False,0.0,False,0.0,False,àrénover,9190,Bungalow,East Flanders,Region Flanders
23123,False,335000.0,3.0,160.50541498310923,True,False,False,False,0.0,True,50.0,False,bon,8700,Maison,Walloon Region,Region Walloonie
23124,False,490000.0,2.0,137.0,True,False,False,True,3.0,True,87.0,False,excellentétat,9051,Rez-de-chaussée,East Flanders,Region Flanders
23125,False,155000.0,2.0,87.0,True,False,False,True,10.0,True,0.0,False,excellentétat,8870,Appartement,Walloon Region,Region Walloonie
