,to_rent,price,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,terrace,area_of_the_terrace,garden,area_of_the_garden,swimming_pool,state_of_the_building,zipcode,type,region,region_be,price_perm2
19202,False,395000.0,3.0,180.0,False,False,False,False,0.0,False,0.0,False,àrénover,7760,Maisondecampagne,Walloon Region,Region Walloonie,2194.4444444444443
19203,False,115000.0,1.0,23.0,True,False,False,False,0.0,False,0.0,False,bon,2060,Studio,Antwerp,Region Flanders,5000.0
19204,False,235000.0,3.0,98.0,True,False,False,True,28.0,False,0.0,False,bon,2140,Appartement,Antwerp,Region Flanders,2397.9591836734694
19205,False,483000.0,3.0,160.0,True,False,False,True,75.0,False,0.0,False,excellentétat,2580,Penthouse,Antwerp,Region Flanders,3018.75
19206,False,239500.0,2.0,144.0,True,False,False,False,0.0,False,0.0,False,bon,4040,Maison,Liège,Region Walloonie,1663.1944444444443
19207,False,375000.0,4.0,180.0,True,False,True,True,20.0,True,2400.0,False,bon,6120,Villa,Hainaut,Region Walloonie,2083.333333333333
19208,False,319000.0,3.0,128.0,True,False,False,True,17.0,False,0.0,False,excellentétat,2900,Appartement,Antwerp,Region Flanders,2492.1875
19209,False,295000.0,3.0,119.0,True,False,False,True,70.0,False,0.0,False,bon,2170,Appartement,Antwerp,Region Flanders,2478.991596638656
19210,False,359000.0,3.0,138.0,True,False,False,True,44.0,False,0.0,False,excellentétat,2490,Penthouse,Antwerp,Region Flanders,2601.449275362319
19211,False,264000.0,4.0,165.0,True,False,False,False,0.0,True,56.0,False,bon,2850,Maison,Antwerp,Region Flanders,1600.0
19212,False,220000.0,2.0,105.0,True,False,False,False,0.0,False,0.0,False,bon,6600,Appartement,Luxembourg,Region Walloonie,2095.2380952380954
19213,False,199000.0,2.0,156.0,True,False,False,True,10.0,True,145.0,False,bon,4570,Maison,Liège,Region Walloonie,1275.6410256410256
19215,False,65000.0,2.0,98.0,False,False,False,False,0.0,False,0.0,False,àrestaurer,7860,Maison,Walloon Region,Region Walloonie,663.265306122449
19216,False,306014.0,2.0,91.0,True,False,False,True,17.0,False,0.0,False,excellentétat,2300,Appartement,Antwerp,Region Flanders,3362.7912087912086
19217,False,269000.0,2.0,78.0,True,False,False,False,0.0,False,0.0,False,bon,2320,Appartement,Antwerp,Region Flanders,3448.7179487179487
19218,False,219000.0,2.0,66.0,True,False,False,True,10.0,False,0.0,False,excellentétat,8970,Appartement,Walloon Region,Region Walloonie,3318.181818181818
19219,False,189000.0,3.0,145.0,True,False,False,True,20.0,False,0.0,False,bon,4610,Maison,Liège,Region Walloonie,1303.448275862069
19221,False,255000.0,1.0,66.0,True,False,False,True,13.0,False,0.0,False,excellentétat,1070,Appartement,Brussels,Brussels,3863.636363636364
19222,False,349000.0,2.0,120.0,True,False,False,True,17.0,False,0.0,False,bon,1030,Appartement,Brussels,Brussels,2908.333333333333
19223,False,349000.0,2.0,120.0,True,False,False,True,17.0,False,0.0,False,excellentétat,1030,Duplex,Brussels,Brussels,2908.333333333333
19224,False,377000.0,3.0,160.50541498310923,True,False,False,False,0.0,True,50.0,False,bon,2830,Maisonbel-étage,Antwerp,Region Flanders,2348.830411981263
19225,False,225000.0,1.0,72.0,True,False,False,True,35.0,False,0.0,False,bon,3560,Duplex,Limburg,Region Flanders,3125.0
19226,False,199990.0,3.0,99.0,True,False,False,True,7.0,False,0.0,False,àrafraîchir,1070,Appartement,Brussels,Brussels,2020.1010101010104
19227,False,279000.0,5.0,160.0,True,False,False,False,0.0,True,1916.0,False,bon,6661,Maison,Luxembourg,Region Walloonie,1743.75
19228,False,239000.0,2.0,65.0,True,False,False,False,0.0,False,0.0,False,bon,1930,Appartement,Flemish Brabant,Region Flanders,3676.923076923077
19230,False,299000.0,3.0,125.0,True,False,False,True,17.0,False,0.0,False,excellentétat,1342,Maison,Walloon Brabant,Region Walloonie,2392.0
19231,False,339000.0,4.0,173.0,True,False,True,False,0.0,True,700.0,False,fraîchementrénové,6540,Maison,Hainaut,Region Walloonie,1959.5375722543356
19232,False,179000.0,2.0,100.0,True,False,False,True,24.0,True,70.0,False,bon,7100,Maison,Walloon Region,Region Walloonie,1790.0
19233,False,319900.0,4.0,149.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,2100,Maison,Antwerp,Region Flanders,2146.979865771812
19234,False,369000.0,3.0,186.0,True,False,False,True,90.0,True,8080.0,False,bon,6953,Maison,Luxembourg,Region Walloonie,1983.8709677419356
19235,False,199000.0,2.0,84.0,True,False,False,True,10.0,False,0.0,False,bon,8900,Appartement,Walloon Region,Region Walloonie,2369.0476190476197
19236,False,159000.0,3.0,182.0,True,False,False,False,0.0,False,0.0,False,bon,6200,Maison,Hainaut,Region Walloonie,873.6263736263736
19237,False,380000.0,2.0,115.0,True,False,False,True,10.0,False,0.0,False,bon,1150,Appartement,Brussels,Brussels,3304.3478260869565
19238,False,330000.0,3.0,140.0,True,False,False,False,0.0,False,0.0,False,bon,1390,Maison,Walloon Brabant,Region Walloonie,2357.1428571428573
19239,False,205000.0,2.0,82.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,2650,Appartement,Antwerp,Region Flanders,2500.0
19241,False,349000.0,3.0,145.0,True,False,True,True,17.0,False,0.0,False,àrénover,3800,Maison,Limburg,Region Flanders,2406.896551724138
19242,False,159000.0,3.0,182.0,True,False,False,False,0.0,False,0.0,False,excellentétat,6220,Maison,Hainaut,Region Walloonie,873.6263736263736
19243,False,159000.0,3.0,182.0,True,False,False,False,0.0,False,0.0,False,àrénover,6240,Maison,Hainaut,Region Walloonie,873.6263736263736
19244,False,359000.0,3.0,131.0,True,False,False,False,0.0,False,0.0,False,bon,3700,Maison,Limburg,Region Flanders,2740.458015267176
19245,False,249000.0,3.0,125.0,True,False,False,True,17.0,True,0.0,False,bon,3980,Maison,Limburg,Region Flanders,1992.0
19246,False,249000.0,2.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,àrafraîchir,3980,Maison,Limburg,Region Flanders,1551.349529398765
19247,False,280000.0,3.0,148.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,3545,Maison,Limburg,Region Flanders,1891.891891891892
19248,False,248000.0,3.0,160.50541498310923,True,False,False,True,24.0,True,50.0,False,bon,2430,Maison,Antwerp,Region Flanders,1545.1192100035894
19249,False,225000.0,2.0,99.0,True,False,False,True,10.0,False,0.0,False,bon,3980,Duplex,Limburg,Region Flanders,2272.7272727272725
19250,False,185000.0,2.0,199.0,True,False,False,True,21.0,False,0.0,False,fraîchementrénové,4420,Immeuble,Liège,Region Walloonie,929.6482412060302
19251,False,185000.0,2.0,158.0,True,False,False,False,0.0,False,0.0,False,bon,4420,Immeuble,Liège,Region Walloonie,1170.886075949367
19252,False,225000.0,2.0,90.0,True,False,False,True,10.0,False,0.0,False,bon,2170,Appartement,Antwerp,Region Flanders,2500.0
19253,False,399000.0,3.0,160.0,True,False,False,True,24.0,False,0.0,False,excellentétat,1600,Maison,Flemish Brabant,Region Flanders,2493.75
19254,False,155000.0,2.0,190.0,False,False,False,True,30.0,True,450.0,False,àrénover,9600,Maison,East Flanders,Region Flanders,815.7894736842105
19255,False,395000.0,2.0,200.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1000,Loft,Brussels,Brussels,1975.0
19256,False,395000.0,2.0,200.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1070,Loft,Brussels,Brussels,1975.0
19257,False,190000.0,1.0,59.0,True,False,False,True,7.0,False,0.0,False,bon,3830,Appartementdeservice,Limburg,Region Flanders,3220.338983050848
19258,False,475000.0,3.0,168.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,3570,Maison,Limburg,Region Flanders,2827.3809523809523
19259,False,249000.0,2.0,149.0,True,False,False,True,17.0,False,0.0,False,excellentétat,3890,Maison,Limburg,Region Flanders,1671.1409395973155
19260,False,375000.0,4.0,155.0,True,False,False,True,24.0,False,0.0,False,fraîchementrénové,3800,Maison,Limburg,Region Flanders,2419.3548387096776
19261,False,279000.0,3.0,174.0,True,False,False,False,0.0,False,0.0,False,àrénover,3570,Maison,Limburg,Region Flanders,1603.448275862069
19262,False,289500.0,3.0,128.0,True,False,False,True,15.0,True,0.0,False,excellentétat,3850,Maison,Limburg,Region Flanders,2261.71875
19263,False,289500.0,3.0,128.0,True,False,False,True,15.0,True,0.0,False,àrénover,3850,Maison,Limburg,Region Flanders,2261.71875
19264,False,300000.0,3.0,140.0,True,False,False,True,17.0,True,50.0,False,bon,7910,Maison,Walloon Region,Region Walloonie,2142.8571428571427
19265,False,199000.0,1.0,63.0,True,False,False,True,19.0,True,65.0,False,àrafraîchir,2590,Appartement,Antwerp,Region Flanders,3158.7301587301586
19266,False,399000.0,3.0,186.0,True,False,False,False,0.0,True,60.0,False,excellentétat,2640,Maison,Antwerp,Region Flanders,2145.1612903225805
19267,False,385000.0,3.0,156.0,True,False,False,True,50.0,True,900.0,False,excellentétat,4850,Villa,Liège,Region Walloonie,2467.948717948718
19269,False,415000.0,1.0,76.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1050,Appartement,Brussels,Brussels,5460.526315789473
19270,False,450000.0,1.0,76.0,True,False,False,True,6.0,False,0.0,False,excellentétat,1050,Appartement,Brussels,Brussels,5921.052631578948
19271,False,495000.0,2.0,82.0,True,False,False,True,8.0,False,0.0,False,excellentétat,1050,Duplex,Brussels,Brussels,6036.585365853659
19272,False,340000.0,1.0,57.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1050,Appartement,Brussels,Brussels,5964.912280701755
19273,False,485000.0,3.0,130.0,True,False,False,True,17.0,False,0.0,False,bon,1170,Appartement,Brussels,Brussels,3730.769230769231
19274,False,325000.0,3.0,130.0,True,False,False,True,66.0,False,0.0,False,bon,2550,Appartement,Antwerp,Region Flanders,2500.0
19275,False,465000.0,4.0,159.0,True,False,False,False,0.0,True,44.0,False,bon,2650,Maison,Antwerp,Region Flanders,2924.5283018867926
19276,False,295000.0,3.0,179.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,2900,Maison,Antwerp,Region Flanders,1648.04469273743
19277,False,275000.0,3.0,157.0,True,False,False,True,24.0,False,0.0,False,excellentétat,5190,Duplex,Namur,Region Walloonie,1751.592356687898
19278,False,285000.0,2.0,113.0,True,False,False,True,6.0,False,0.0,False,bon,5000,Appartement,Namur,Region Walloonie,2522.1238938053098
19279,False,219000.0,3.0,102.0,True,False,False,False,0.0,False,0.0,False,àrénover,3400,Maison,Flemish Region,Region Flanders,2147.058823529412
19280,False,230000.0,4.0,134.0,False,False,True,False,0.0,True,50.0,False,àrénover,4500,Maison,Liège,Region Walloonie,1716.4179104477612
19281,False,215000.0,1.0,99.0,True,False,False,True,15.0,True,134.0,False,àrafraîchir,2850,Maison,Antwerp,Region Flanders,2171.717171717172
19282,False,349900.0,2.0,146.0,True,False,False,False,0.0,False,0.0,False,bon,2170,Appartement,Antwerp,Region Flanders,2396.575342465753
19283,False,255500.0,3.0,165.0,False,False,False,False,0.0,False,0.0,False,excellentétat,6762,Maison,Luxembourg,Region Walloonie,1548.4848484848485
19284,False,311000.0,3.0,165.0,False,False,False,False,0.0,False,0.0,False,bon,6762,Maison,Luxembourg,Region Walloonie,1884.8484848484848
19285,False,195000.0,4.0,177.0,False,False,False,False,0.0,False,0.0,False,àrénover,6840,Maison,Luxembourg,Region Walloonie,1101.6949152542372
19286,False,550000.0,2.0,130.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1050,Appartement,Brussels,Brussels,4230.769230769231
19287,False,445000.0,7.0,156.0,True,False,False,True,103.0,False,0.0,False,bon,4620,Maison,Liège,Region Walloonie,2852.5641025641025
19288,False,250000.0,3.0,170.0,True,False,False,False,0.0,False,0.0,False,excellentétat,6032,Maison,Hainaut,Region Walloonie,1470.5882352941176
19289,False,229000.0,2.0,80.0,True,False,False,True,10.0,False,0.0,False,excellentétat,1730,Appartement,Flemish Brabant,Region Flanders,2862.5
19290,False,165000.0,3.0,170.0,True,False,False,True,19.0,False,0.0,False,àrénover,6790,Maison,Luxembourg,Region Walloonie,970.5882352941176
19291,False,449000.0,5.0,192.0,True,False,False,True,24.0,False,0.0,False,excellentétat,1850,Maison,Flemish Brabant,Region Flanders,2338.5416666666665
19292,False,299500.0,3.0,154.0,True,False,False,True,68.0,False,0.0,False,excellentétat,4101,Maison,Liège,Region Walloonie,1944.8051948051948
19293,False,235000.0,5.0,152.0,True,False,False,True,70.0,True,648.0,False,àrafraîchir,6536,Maison,Hainaut,Region Walloonie,1546.0526315789473
19294,False,120500.0,2.0,120.0,True,False,False,False,0.0,True,0.0,False,àrénover,7802,Maison,Walloon Region,Region Walloonie,1004.1666666666666
19295,False,525000.0,2.0,165.0,True,False,False,True,24.0,True,620.0,False,bon,2860,Maison,Antwerp,Region Flanders,3181.818181818182
19296,False,445000.0,3.0,120.0,True,False,False,True,8.0,False,0.0,False,excellentétat,1200,Appartement,Brussels,Brussels,3708.3333333333335
19297,False,415000.0,4.0,172.0,True,False,False,True,24.0,False,0.0,False,bon,3660,Maison,Limburg,Region Flanders,2412.7906976744184
19298,False,445000.0,4.0,197.0,True,False,False,False,0.0,True,50.0,False,bon,3980,Penthouse,Limburg,Region Flanders,2258.8832487309646
19300,False,159500.0,2.0,100.0,True,False,False,False,0.0,False,0.0,False,excellentétat,4420,Maison,Liège,Region Walloonie,1595.0
19301,False,243000.0,2.0,78.0,True,False,False,True,4.0,False,0.0,False,excellentétat,1731,Appartement,Flemish Brabant,Region Flanders,3115.3846153846152
19302,False,479000.0,3.0,150.0,True,False,False,True,10.0,True,350.0,False,excellentétat,1020,Appartement,Brussels,Brussels,3193.333333333333
19303,False,195000.0,4.0,125.0,True,False,False,False,0.0,True,400.0,False,àrénover,4870,Maison,Liège,Region Walloonie,1560.0
19304,False,399000.0,2.0,105.0,True,False,False,True,42.0,False,0.0,False,bon,1200,Penthouse,Brussels,Brussels,3800.0
19305,False,274000.0,3.0,105.0,True,False,False,True,3.0,False,0.0,False,bon,2018,Appartement,Antwerp,Region Flanders,2609.5238095238096
19306,False,165000.0,1.0,52.0,False,False,False,False,0.0,False,0.0,False,fraîchementrénové,1020,Appartement,Brussels,Brussels,3173.076923076923
19307,False,295000.0,3.0,160.0,True,False,False,True,24.0,False,0.0,False,bon,2830,Immeublemixte,Antwerp,Region Flanders,1843.75
19308,False,250000.0,2.0,121.0,True,False,False,True,17.0,False,0.0,False,excellentétat,2830,Appartementdeservice,Antwerp,Region Flanders,2066.115702479339
19309,False,399000.0,3.0,170.0,True,False,False,True,24.0,False,0.0,False,excellentétat,2830,Maison,Antwerp,Region Flanders,2347.058823529412
19310,False,299000.0,4.0,140.0,True,False,False,True,17.0,False,0.0,False,àrafraîchir,2830,Maison,Antwerp,Region Flanders,2135.714285714286
19311,False,285000.0,3.0,157.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,6750,Maison,Luxembourg,Region Walloonie,1815.2866242038217
19312,False,459000.0,4.0,175.0,True,False,False,True,24.0,True,50.0,False,bon,2950,Maison,Antwerp,Region Flanders,2622.8571428571427
19313,False,179000.0,2.0,90.0,False,False,False,True,10.0,False,0.0,False,àrafraîchir,4920,Chalet,Liège,Region Walloonie,1988.888888888889
19315,False,525000.0,2.0,182.0,True,False,True,True,24.0,False,0.0,False,bon,2560,Maison,Antwerp,Region Flanders,2884.6153846153848
19316,False,150000.0,2.0,70.0,True,False,False,True,6.0,True,0.0,False,bon,8500,Appartement,Walloon Region,Region Walloonie,2142.8571428571427
19317,False,580000.0,2.0,124.0,True,False,False,True,44.0,True,104.0,False,àrénover,1332,Appartement,Walloon Brabant,Region Walloonie,4677.419354838709
19318,False,325000.0,4.0,200.0,True,False,False,True,24.0,False,0.0,False,bon,2018,Rez-de-chaussée,Antwerp,Region Flanders,1625.0
19319,False,295000.0,4.0,127.0,True,False,False,True,17.0,False,0.0,False,bon,6941,Maison,Luxembourg,Region Walloonie,2322.834645669291
19320,False,149000.0,3.0,163.0,False,False,False,True,24.0,False,0.0,False,àrafraîchir,6060,Maison,Hainaut,Region Walloonie,914.1104294478528
19321,False,199000.0,2.0,57.0,True,False,False,False,0.0,False,0.0,False,bon,8370,Appartement,Walloon Region,Region Walloonie,3491.2280701754385
19322,False,280000.0,4.0,150.0,True,False,False,True,20.0,True,200.0,False,bon,4500,Maison,Liège,Region Walloonie,1866.6666666666667
19323,False,490000.0,2.0,139.0,True,False,False,False,0.0,True,50.0,False,bon,9070,Appartement,East Flanders,Region Flanders,3525.179856115108
19324,False,270000.0,1.0,67.0,True,False,False,True,9.0,False,0.0,False,fraîchementrénové,1040,Appartement,Brussels,Brussels,4029.8507462686566
19325,False,260000.0,3.0,120.0,True,False,False,False,0.0,True,50.0,False,bon,2850,Maison,Antwerp,Region Flanders,2166.6666666666665
19326,False,235000.0,4.0,140.0,True,False,False,False,0.0,False,0.0,False,àrénover,2140,Maison,Antwerp,Region Flanders,1678.571428571429
19327,False,277000.0,4.0,130.0,False,False,False,False,0.0,True,229.0,False,àrénover,2830,Maison,Antwerp,Region Flanders,2130.769230769231
19328,False,219000.0,1.0,61.0,True,False,False,True,4.0,False,0.0,False,fraîchementrénové,2140,Loft,Antwerp,Region Flanders,3590.1639344262294
19329,False,334000.0,3.0,182.0,True,False,False,True,24.0,False,0.0,False,bon,2400,Maison,Antwerp,Region Flanders,1835.1648351648355
19330,False,298500.0,5.0,200.0,True,False,True,True,20.0,False,0.0,False,fraîchementrénové,7850,Immeuble,Walloon Region,Region Walloonie,1492.5
19331,False,145000.0,2.0,100.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,7301,Appartement,Walloon Region,Region Walloonie,1450.0
19332,False,299900.0,2.0,115.0,True,False,False,True,15.0,False,0.0,False,excellentétat,2627,Appartement,Antwerp,Region Flanders,2607.826086956521
19334,False,110000.0,1.0,57.0,True,False,False,False,0.0,False,0.0,False,bon,7350,Appartement,Walloon Region,Region Walloonie,1929.8245614035088
19335,False,162000.0,2.0,127.0,True,False,False,False,0.0,False,0.0,False,excellentétat,7700,Appartement,Walloon Region,Region Walloonie,1275.5905511811025
19336,False,162000.0,2.0,127.0,True,False,False,False,0.0,False,0.0,False,excellentétat,7700,Appartement,Walloon Region,Region Walloonie,1275.5905511811025
19337,False,215000.0,3.0,169.0,True,False,False,True,40.0,False,0.0,False,excellentétat,7120,Triplex,Walloon Region,Region Walloonie,1272.189349112426
19338,False,109999.0,2.0,162.0,False,False,False,False,0.0,False,0.0,False,bon,7130,Immeublemixte,Walloon Region,Region Walloonie,679.0061728395061
19339,False,329000.0,5.0,182.0,True,False,True,True,24.0,True,50.0,False,bon,6120,Villa,Hainaut,Region Walloonie,1807.692307692308
19340,False,235000.0,1.0,58.0,True,False,False,True,3.0,False,0.0,False,bon,1160,Appartement,Brussels,Brussels,4051.7241379310335
19341,False,420000.0,3.0,164.0,True,False,True,True,6.0,True,50.0,False,bon,1932,Maisonbel-étage,Flemish Brabant,Region Flanders,2560.9756097560976
19342,False,550000.0,2.0,130.0,True,False,False,True,17.0,False,0.0,False,excellentétat,1000,Appartement,Brussels,Brussels,4230.769230769231
19345,False,160000.0,2.0,70.0,True,False,False,False,0.0,False,0.0,False,bon,1480,Appartement,Walloon Brabant,Region Walloonie,2285.714285714286
19346,False,160000.0,1.0,65.0,True,False,False,False,0.0,False,0.0,False,bon,1480,Appartement,Walloon Brabant,Region Walloonie,2461.538461538461
19347,False,350000.0,4.0,165.0,True,False,False,True,50.0,False,0.0,False,bon,1430,Maison,Walloon Brabant,Region Walloonie,2121.212121212121
19348,False,420000.0,2.0,173.0,False,False,False,False,0.0,False,0.0,False,bon,6791,Maison,Luxembourg,Region Walloonie,2427.7456647398844
19349,False,420000.0,2.0,173.0,False,False,False,False,0.0,False,0.0,False,bon,6791,Immeuble,Luxembourg,Region Walloonie,2427.7456647398844
19350,False,420000.0,2.0,173.0,False,False,False,False,0.0,False,0.0,False,bon,6791,Immeublemixte,Luxembourg,Region Walloonie,2427.7456647398844
19351,False,199000.0,5.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,bon,4040,Maison,Liège,Region Walloonie,1239.8335596399768
19352,False,175000.0,3.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,7000,Immeuble,Walloon Region,Region Walloonie,1090.3058941557586
19353,False,249000.0,1.0,82.0,True,False,False,True,14.0,False,0.0,False,excellentétat,2300,Appartement,Antwerp,Region Flanders,3036.5853658536585
19354,False,585000.0,4.0,192.0,True,False,False,True,16.0,False,0.0,False,bon,2950,Villa,Antwerp,Region Flanders,3046.875
19355,False,225000.0,2.0,125.0,True,False,False,True,17.0,True,0.0,False,àrafraîchir,2200,Maison,Antwerp,Region Flanders,1800.0
19356,False,299000.0,3.0,190.0,True,False,False,True,20.0,False,0.0,False,àrénover,2243,Maison,Antwerp,Region Flanders,1573.6842105263158
19357,False,225000.0,3.0,119.0,False,False,False,False,0.0,False,0.0,False,excellentétat,2830,Maison,Antwerp,Region Flanders,1890.7563025210084
19358,False,225000.0,2.0,90.0,True,False,False,False,0.0,False,0.0,False,bon,2850,Appartement,Antwerp,Region Flanders,2500.0
19359,False,445000.0,7.0,156.0,True,False,False,True,103.0,False,0.0,False,bon,4620,Immeuble,Liège,Region Walloonie,2852.5641025641025
19360,False,375000.0,4.0,196.0,True,False,False,False,0.0,False,0.0,False,excellentétat,2500,Maison,Antwerp,Region Flanders,1913.265306122449
19361,False,369000.0,1.0,134.0,True,False,False,True,13.0,False,0.0,False,bon,2460,Appartement,Antwerp,Region Flanders,2753.731343283582
19362,False,259000.0,2.0,86.0,True,False,False,True,4.0,False,0.0,False,excellentétat,2600,Appartement,Antwerp,Region Flanders,3011.6279069767443
19363,False,279000.0,3.0,119.0,True,False,False,True,17.0,False,0.0,False,bon,1700,Duplex,Flemish Brabant,Region Flanders,2344.53781512605
19364,False,449000.0,3.0,160.50541498310923,True,False,False,True,24.0,False,0.0,True,excellentétat,2018,Duplex,Antwerp,Region Flanders,2797.413408433917
19366,False,595000.0,4.0,175.0,True,False,False,True,50.0,False,0.0,False,àrénover,1040,Penthouse,Brussels,Brussels,3400.0
19367,False,195000.0,2.0,184.0,True,False,False,False,0.0,False,0.0,False,bon,7100,Maison,Walloon Region,Region Walloonie,1059.7826086956522
19368,False,249000.0,2.0,86.0,True,False,False,True,7.0,False,0.0,False,excellentétat,2600,Appartement,Antwerp,Region Flanders,2895.3488372093025
19369,False,250000.0,2.0,105.0,True,False,False,False,0.0,False,0.0,False,bon,6700,Appartement,Luxembourg,Region Walloonie,2380.9523809523807
19370,False,220000.0,2.0,105.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,6747,Maison,Luxembourg,Region Walloonie,2095.2380952380954
19371,False,230000.0,4.0,133.0,True,False,False,True,25.0,False,0.0,False,àrafraîchir,2300,Maison,Antwerp,Region Flanders,1729.3233082706768
19372,False,235000.0,2.0,80.0,True,False,False,True,5.0,False,0.0,False,bon,8630,Appartement,Walloon Region,Region Walloonie,2937.5
19373,False,285000.0,4.0,110.0,True,False,False,True,18.0,True,0.0,True,fraîchementrénové,7301,Villa,Walloon Region,Region Walloonie,2590.909090909091
19374,False,425000.0,3.0,149.0,True,False,False,True,17.0,True,50.0,False,bon,2910,Maison,Antwerp,Region Flanders,2852.3489932885905
19375,False,385000.0,2.0,140.0,True,False,False,False,0.0,False,0.0,False,bon,1601,Appartement,Flemish Brabant,Region Flanders,2750.0
19376,False,195000.0,3.0,180.0,True,False,False,True,24.0,False,0.0,False,bon,7012,Maison,Walloon Region,Region Walloonie,1083.3333333333333
19377,False,240000.0,3.0,130.0,True,False,False,True,17.0,False,0.0,False,bon,1320,Maison,Walloon Brabant,Region Walloonie,1846.1538461538464
19378,False,290000.0,4.0,130.0,True,False,False,True,20.0,False,0.0,False,bon,4000,Maison,Liège,Region Walloonie,2230.769230769231
19379,False,240000.0,4.0,146.0,True,False,False,True,37.0,True,41.0,False,bon,4000,Maison,Liège,Region Walloonie,1643.835616438356
19380,False,279000.0,3.0,121.0,True,False,False,True,10.0,False,0.0,False,bon,1081,Appartement,Brussels,Brussels,2305.785123966942
19381,False,144500.0,2.0,75.0,True,False,False,True,10.0,False,0.0,False,bon,8760,Appartement,Walloon Region,Region Walloonie,1926.6666666666667
19382,False,99000.0,3.0,160.50541498310923,False,False,False,True,24.0,False,0.0,False,àrénover,6140,Maison,Hainaut,Region Walloonie,616.8016201224005
19383,False,119000.0,1.0,30.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,2018,Appartement,Antwerp,Region Flanders,3966.6666666666665
19384,False,119000.0,1.0,30.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,2018,Immeublemixte,Antwerp,Region Flanders,3966.6666666666665
19385,False,435000.0,2.0,101.0,True,False,False,True,11.0,False,0.0,False,àrafraîchir,1390,Appartement,Walloon Brabant,Region Walloonie,4306.930693069307
19386,False,525000.0,3.0,150.0,True,False,False,True,7.0,False,0.0,False,excellentétat,1390,Duplex,Walloon Brabant,Region Walloonie,3500.0
19388,False,395000.0,5.0,200.0,True,False,True,False,0.0,False,0.0,False,bon,6940,Maison,Luxembourg,Region Walloonie,1975.0
19389,False,139000.0,2.0,77.0,True,False,False,False,0.0,False,0.0,False,bon,2300,Appartement,Antwerp,Region Flanders,1805.1948051948048
19390,False,230000.0,2.0,86.0,True,False,False,False,0.0,False,0.0,False,excellentétat,2180,Appartement,Antwerp,Region Flanders,2674.4186046511627
19391,False,270000.0,2.0,108.0,True,False,False,True,25.0,False,0.0,False,àrafraîchir,3080,Maison,Flemish Region,Region Flanders,2500.0
19392,False,279000.0,5.0,160.0,True,False,False,False,0.0,True,1916.0,False,bon,6660,Maison,Luxembourg,Region Walloonie,1743.75
19393,False,335000.0,3.0,113.0,True,False,False,True,30.0,False,0.0,False,àrafraîchir,2600,Appartement,Antwerp,Region Flanders,2964.601769911505
19394,False,199000.0,2.0,82.0,True,False,False,True,3.0,False,0.0,False,bon,4000,Appartement,Liège,Region Walloonie,2426.829268292683
19395,False,240000.0,1.0,37.0,True,True,False,True,5.0,True,15.0,False,excellentétat,1160,Appartement,Brussels,Brussels,6486.486486486487
19396,False,325000.0,1.0,55.0,True,True,False,True,4.0,False,0.0,False,bon,1040,Appartement,Brussels,Brussels,5909.090909090909
19397,False,245000.0,4.0,177.0,True,False,False,True,15.0,True,250.0,False,bon,6941,Maison,Luxembourg,Region Walloonie,1384.180790960452
19398,False,495000.0,5.0,190.0,True,False,False,True,20.0,True,600.0,False,bon,1330,Maison,Walloon Brabant,Region Walloonie,2605.2631578947367
19399,False,190000.0,3.0,135.0,False,False,False,False,0.0,True,50.0,False,àrénover,6700,Maison,Luxembourg,Region Walloonie,1407.4074074074074
19401,False,369000.0,3.0,125.0,True,False,False,True,17.0,False,0.0,False,bon,3200,Appartement,Flemish Region,Region Flanders,2952.0
19402,False,299500.0,3.0,101.0,True,False,False,True,17.0,False,0.0,False,bon,9840,Rez-de-chaussée,East Flanders,Region Flanders,2965.3465346534654
19403,False,297500.0,3.0,124.0,True,False,False,True,17.0,True,718.0,False,bon,7830,Maison,Walloon Region,Region Walloonie,2399.1935483870966
19404,False,489000.0,4.0,198.0,True,False,False,True,28.0,True,220.0,False,bon,9400,Appartement,East Flanders,Region Flanders,2469.696969696969
19405,False,370000.0,3.0,160.0,True,False,False,True,24.0,True,50.0,False,bon,3980,Maison,Limburg,Region Flanders,2312.5
19406,False,265000.0,2.0,100.0,False,False,False,True,18.0,True,20.0,False,bon,3971,Rez-de-chaussée,Limburg,Region Flanders,2650.0
19407,False,182000.0,3.0,146.0,True,False,False,True,17.0,False,0.0,False,fraîchementrénové,7080,Maison,Walloon Region,Region Walloonie,1246.5753424657537
